id,dias_viaje,presupuesto,intereses,origen_turista,idioma,grupo,region_preferida,destino_principal,temporada,instruction,input,output
331,3,alto,cultura,Brasil,portugués,grupo de amigos,sierra,Lago Titicaca,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja grupo de amigos, 3 días, presupuesto alto, intereses: cultura, región preferida: sierra, destino: Lago Titicaca, temporada: seca (mayo-octubre), idioma: portugués.","Día 1: Llegada a Puno desde Cusco (tren o bus panorámico).
Día 2: Tour en bote a las Islas Flotantes de los Uros.
Día 3: Isla Taquile, almuerzo con vista al lago, textilería local.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
332,3,alto,cultura,Brasil,portugués,familia con niños,selva,Manu,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja familia con niños, 3 días, presupuesto alto, intereses: cultura, región preferida: selva, destino: Manu, temporada: seca (mayo-octubre), idioma: portugués.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
333,3,lujo,gastronomía,Brasil,portugués,familia con niños,sierra,Machu Picchu,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja familia con niños, 3 días, presupuesto lujo, intereses: gastronomía, región preferida: sierra, destino: Machu Picchu, temporada: lluvia (noviembre-abril), idioma: portugués.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
334,3,lujo,gastronomía,Brasil,portugués,pareja,todo el país,Cusco + Lima + Mancora,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja pareja, 3 días, presupuesto lujo, intereses: gastronomía, región preferida: todo el país, destino: Cusco + Lima + Mancora, temporada: lluvia (noviembre-abril), idioma: portugués.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
335,3,lujo,aventura,Brasil,portugués,grupo de amigos,costa,Lima,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja grupo de amigos, 3 días, presupuesto lujo, intereses: aventura, región preferida: costa, destino: Lima, temporada: lluvia (noviembre-abril), idioma: portugués.","Día 1: Llegada. Barranco y Miraflores: el Parque del Amor y la Huaca Pucllana.
Día 2: Centro Histórico: Plaza Mayor, Catedral y Larco Mar.
Día 3: Visita al Museo Larco y tarde de ceviche en el Mercado Surquillo.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
336,3,lujo,aventura,Brasil,portugués,solo,sierra,Cusco,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja solo, 3 días, presupuesto lujo, intereses: aventura, región preferida: sierra, destino: Cusco, temporada: lluvia (noviembre-abril), idioma: portugués.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
337,5,bajo,aventura,Brasil,portugués,pareja,costa,Lima,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja pareja, 5 días, presupuesto bajo, intereses: aventura, región preferida: costa, destino: Lima, temporada: seca (mayo-octubre), idioma: portugués.","Día 1: Llegada. Barranco y Miraflores: el Parque del Amor y la Huaca Pucllana.
Día 2: Centro Histórico: Plaza Mayor, Catedral y Larco Mar.
Día 3: Visita al Museo Larco y tarde de ceviche en el Mercado Surquillo.
Día 4: Día libre para explorar según intereses de aventura.
Día 5: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
338,5,bajo,aventura,Brasil,portugués,familia con niños,todo el país,Perú Express: Lima + Cusco + Iquitos,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja familia con niños, 5 días, presupuesto bajo, intereses: aventura, región preferida: todo el país, destino: Perú Express: Lima + Cusco + Iquitos, temporada: seca (mayo-octubre), idioma: portugués.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
339,5,bajo,gastronomía,Brasil,portugués,solo,costa,Huacachina,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja solo, 5 días, presupuesto bajo, intereses: gastronomía, región preferida: costa, destino: Huacachina, temporada: seca (mayo-octubre), idioma: portugués.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de gastronomía.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
340,5,bajo,gastronomía,Brasil,portugués,grupo de amigos,sierra,Valle Sagrado,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja grupo de amigos, 5 días, presupuesto bajo, intereses: gastronomía, región preferida: sierra, destino: Valle Sagrado, temporada: lluvia (noviembre-abril), idioma: portugués.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de gastronomía.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
341,5,medio,aventura,Brasil,portugués,familia con niños,todo el país,Cusco + Lima + Mancora,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja familia con niños, 5 días, presupuesto medio, intereses: aventura, región preferida: todo el país, destino: Cusco + Lima + Mancora, temporada: seca (mayo-octubre), idioma: portugués.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
342,5,medio,aventura,Brasil,portugués,pareja,selva,Iquitos,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Brasil, viaja pareja, 5 días, presupuesto medio, intereses: aventura, región preferida: selva, destino: Iquitos, temporada: seca (mayo-octubre), idioma: portugués.","Día 1: Llegada a Iquitos. Paseo por el Malecón Tarapoto.
Día 2: Reserva Nacional Pacaya-Samiria: avistamiento de fauna.
Día 3: Canopy y kayak por tributarios del Amazonas.
Día 4: Visita a comunidades nativas. Medicina tradicional.
Día 5: Mercado de Belén. Vuelo de regreso.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
